Date,Region_Name,Area_Code,Detached_Average_Price,Detached_Index,Detached_Monthly_Change,Detached_Annual_Change,Semi_Detached_Average_Price,Semi_Detached_Index,Semi_Detached_Monthly_Change,Semi_Detached_Annual_Change,Terraced_Average_Price,Terraced_Index,Terraced_Monthly_Change,Terraced_Annual_Change,Flat_Average_Price,Flat_Index,Flat_Monthly_Change,Flat_Annual_Change
01/05/2001,Outer London,E13000002,310776.4762,43.23173092,0.189524173,8.09193994,183486.1158,40.77052321,0.697362863,8.688696263,134263.1825,38.39099912,1.139555271,9.018917862,113452.136,42.37841451,1.282973676,10.14163571
01/05/2001,London,E12000007,320126.2531,43.05834945,0.805621316,7.543941923,192149.6417,40.71792677,2.217039552,8.686654559,152402.0984,37.26663026,2.643854669,10.91789204,142572.1021,39.40200417,3.316364853,13.33733837
01/05/2001,Merton,E09000024,459116.3041,38.11458687,-0.957928862,6.611575476,243186.5455,38.0812203,-0.088527298,6.996635742,163412.3445,36.6378434,0.316284705,6.978632213,131305.8976,40.64527939,0.480876788,8.778096069
01/05/2001,Wandsworth,E09000032,557705.2542,36.85071163,2.175353055,9.431732862,374016.6704,35.77891453,2.709071215,10.01092183,258988.3634,34.778468,3.254785518,10.58578862,182753.8977,38.37096354,3.101998651,11.92471308
01/06/2001,Outer London,E13000002,313835.9823,43.65733503,0.984471603,7.479082289,185738.513,41.27100475,1.2275573,7.88292316,136180.3285,38.93918475,1.427901462,8.677354979,115767.0012,43.24309912,2.04038923,9.767039172
01/06/2001,London,E12000007,321945.8861,43.30309786,0.568411048,7.755593535,193753.5922,41.05781571,0.834740274,8.207695681,152837.8353,37.37318028,0.285912678,9.502303274,144946.3351,40.05816015,1.665285793,12.47507003
01/06/2001,Merton,E09000024,461463.2192,38.30942138,0.511180945,6.857951055,245464.3648,38.43791001,0.936655147,7.210206599,165277.3778,37.05599296,1.14130507,7.545133403,133721.6899,41.39307942,1.839820131,9.376988537
01/06/2001,Wandsworth,E09000032,560756.9473,37.0523541,0.547187439,8.939689272,376620.6187,36.02801156,0.696211811,9.279626961,261299.2906,35.08879278,0.892289976,10.02870211,185690.4726,38.98752609,1.606846673,11.46688778
01/07/2001,Outer London,E13000002,320305.6863,44.55732754,2.061492103,7.435733925,189559.5691,42.1200415,2.057223374,8.272628569,138707.268,39.66173379,1.855583356,9.200702379,117919.7545,44.04722917,1.859556936,10.67498568
01/07/2001,London,E12000007,337102.1251,45.3416768,4.707697695,7.69455774,199554.4909,42.28706894,2.993956714,8.817639081,156017.6558,38.15073646,2.080519171,9.33136384,145314.9071,40.16002072,0.254281692,11.40882877
01/07/2001,Wandsworth,E09000032,569434.5228,37.62573014,1.547475338,7.692392767,382078.0771,36.55007904,1.449059934,8.573675869,264277.9442,35.48878377,1.139939434,9.674322989,187927.9382,39.45730382,1.204943662,11.41666696
01/07/2001,Merton,E09000024,475234.2943,39.45265858,2.984219441,5.664287527,251657.1063,39.40764768,2.522867832,6.271498269,169139.9802,37.92200723,2.337042398,6.97390548,136927.3643,42.38538465,2.397273257,9.013374628
01/08/2001,Outer London,E13000002,327389.659,45.54277022,2.211628781,8.223907673,192911.6786,42.86487858,1.768367373,8.842934267,141102.7591,40.34669669,1.727011999,10.30558502,120238.2773,44.91328004,1.966186964,11.36463319
01/08/2001,London,E12000007,340859.5372,45.84706478,1.114621285,9.29006042,201832.5692,42.76981054,1.141582089,9.515541764,159357.0995,38.96732505,2.140426804,11.98538993,149187.9711,41.23040182,2.665290225,12.63423215
01/08/2001,Merton,E09000024,486579.6614,40.39452009,2.387320784,5.980553455,256570.2555,40.17701063,1.952318901,6.671413558,172356.0791,38.64307226,1.901442152,7.875186777,139832.1408,43.28454802,2.121399573,9.349124432
01/08/2001,Wandsworth,E09000032,568860.6533,37.58781137,-0.100778845,3.928461674,380038.7964,36.35499883,-0.533734038,4.617793826,262787.1374,35.28858953,-0.564105659,6.059198479,187459.7764,39.3590087,-0.249117678,7.545343261
01/09/2001,Outer London,E13000002,334953.2762,46.59493565,2.310279809,8.792454961,196036.6485,43.55924531,1.619896648,9.729991689,143552.8754,41.04727901,1.736405662,11.17801278,122174.0024,45.63634231,1.609907512,12.03205845
01/09/2001,London,E12000007,344116.1759,46.28509662,0.955419577,9.321218819,202791.5207,42.97301944,0.475122269,10.60558776,159497.5735,39.00167491,0.088150424,11.80559689,149093.0002,41.20415514,-0.063658573,12.60007753
01/09/2001,Wandsworth,E09000032,579657.573,38.30122436,1.89799024,5.571952352,385416.1593,36.86940426,1.414951036,6.532876169,266642.9704,35.80637328,1.467283774,8.241181577,189575.0956,39.80314059,1.128412285,9.272021921
01/09/2001,Merton,E09000024,489446.3054,40.63250108,0.589141758,4.777559261,255880.1319,40.06894236,-0.268980371,5.52959625,171804.3474,38.51937131,-0.320111569,6.893042216,139344.3845,43.13356476,-0.348815604,7.998751994
01/10/2001,Outer London,E13000002,338753.1217,47.12352745,1.13444045,9.632269469,198113.4266,44.02070438,1.059382615,10.48487554,145111.3845,41.49291659,1.085668986,12.61463155,123890.6248,46.27756195,1.405063601,13.01537325
01/10/2001,London,E12000007,348353.5417,46.85504043,1.231376531,10.65267529,205976.8908,43.64802286,1.570760995,11.52071422,161134.1177,39.40185633,1.026062121,14.24529129,149680.1961,41.36643581,0.393845393,15.17188753
01/10/2001,Merton,E09000024,493355.0342,40.95699312,0.798602182,8.182168671,258107.8155,40.4177812,0.870596573,8.843893905,172946.3181,38.77540671,0.664692552,10.2162456,140765.457,43.57345276,1.019827614,11.25548754
01/10/2001,Wandsworth,E09000032,579626.836,38.2991934,-0.005302599,9.485358017,385818.1519,36.90785939,0.104300914,10.37109885,266153.0248,35.74058052,-0.183745935,12.0238486,190294.1417,39.95411134,0.379293566,12.85660284
01/11/2001,Outer London,E13000002,340892.4872,47.42113193,0.631541181,10.09616492,199933.6004,44.42514608,0.918753365,11.87200548,146229.6233,41.812664,0.770607213,13.81039145,125293.7448,46.80167726,1.132547367,14.52452482
01/11/2001,London,E12000007,346500.8125,46.60584044,-0.531853126,10.27637113,206766.0753,43.81525688,0.383142257,13.14641705,161178.9751,39.41282523,0.027838535,13.75679364,151526.5515,41.87670468,1.233533565,13.24004494
01/11/2001,Wandsworth,E09000032,571460.3802,37.75958989,-1.408916102,9.094811391,380607.3919,36.4093914,-1.350574093,10.78992333,261330.2824,35.09295454,-1.812018646,11.92482111,188186.5423,39.51160027,-1.10754827,13.3058084
01/11/2001,Merton,E09000024,498832.1279,41.41168654,1.110172863,9.790344969,262129.4066,41.04753271,1.55810509,11.77209061,174959.7788,39.22683441,1.164211386,12.65892277,143137.5491,44.30772554,1.685137928,14.10451832
01/12/2001,Outer London,E13000002,339730.0907,47.25943239,-0.340986247,10.54447143,200750.5559,44.60667319,0.408613413,12.43480716,146377.7361,41.85501514,0.101287843,14.20640876,126728.9209,47.33776664,1.14544909,15.5383097
01/12/2001,London,E12000007,340664.0567,45.82077183,-1.684485457,10.76285009,205384.1423,43.52241508,-0.668355779,12.51327737,160380.9416,39.21768345,-0.495122535,12.94990353,153616.8432,42.45438908,1.3794887,15.0041512
01/12/2001,Wandsworth,E09000032,568794.9151,37.58346767,-0.466430438,8.771739421,380912.0593,36.43853628,0.080047706,10.41818541,260759.7252,35.0163368,-0.218327974,11.10048382,189986.6993,39.8895608,0.95658116,13.24927654
01/12/2001,Merton,E09000024,501817.7927,41.65954831,0.59853097,12.11522802,266365.1258,41.71081511,1.615888601,14.64335838,177252.6888,39.74091599,1.310535472,15.18294045,146469.5007,45.33911947,2.327797058,17.34651601
01/01/2002,Outer London,E13000002,341215.5411,47.46607156,0.437244288,11.33822653,202346.6315,44.96132038,0.79505411,13.33740859,147027.861,42.0409108,0.444141895,13.87737742,128146.832,47.86740698,1.11885367,16.35067637
01/01/2002,London,E12000007,352527.7701,47.416492,3.482525722,12.38568276,210722.2236,44.65359389,2.599071787,13.69219153,163445.0058,39.96693394,1.910491462,12.88710808,153883.4462,42.52806894,0.173550626,14.1396117
01/01/2002,Merton,E09000024,503172.0621,41.77197607,0.269872725,11.47771727,268928.775,42.11226368,0.962456798,14.56173933,178677.7091,40.06041249,0.803948506,14.23414388,148628.1543,46.00732311,1.473790497,17.32264474
01/01/2002,Wandsworth,E09000032,567380.5604,37.49001334,-0.248658099,6.354078604,381417.638,36.48690059,0.132728442,8.254021577,261157.41,35.06974023,0.152510044,8.325540428,191355.7208,40.17700022,0.720588089,11.15902595
01/02/2002,Outer London,E13000002,341593.1057,47.51859411,0.110652818,11.08614304,203168.7015,45.14398393,0.406268217,12.79292947,148143.4786,42.35990872,0.75877976,13.48015633,129037.0881,48.19994932,0.694715584,16.32803487
01/02/2002,London,E12000007,347519.7859,46.74289671,-1.420592836,9.676645969,209277.7947,44.34750876,-0.685465856,11.79907433,164720.5071,40.27883013,0.780385572,13.25822261,154884.237,42.80465295,0.650356366,15.37539696
01/02/2002,Wandsworth,E09000032,564162.306,37.27736523,-0.567212677,4.560103537,380083.6457,36.35928918,-0.349745822,5.922104413,261225.2294,35.07884742,0.02596878,6.191416818,191449.4079,40.19667073,0.048959637,9.343359584
01/02/2002,Merton,E09000024,502366.9582,41.70513854,-0.160005675,10.80647117,270039.7917,42.2862407,0.413126724,14.02187277,179935.3434,40.34238021,0.703856277,13.84531769,149599.6119,46.30803438,0.653616102,17.40135822
01/03/2002,Outer London,E13000002,345280.7152,48.03157289,1.079532754,11.77147611,205288.243,45.61494499,1.043242137,13.20610446,150090.6069,42.91666746,1.314353008,13.98395091,130052.058,48.57907675,0.786572257,16.99306058
01/03/2002,London,E12000007,351801.0777,47.31874875,1.231956263,12.54381786,211962.2843,44.91637192,1.282739842,13.58417869,166555.2665,40.72748077,1.113862151,13.96283918,157187.4712,43.44118732,1.487068183,15.28189021
01/03/2002,Merton,E09000024,513220.724,42.60618865,2.160525407,10.70029619,274158.2918,42.93116746,1.525145646,12.94572336,182868.4126,40.99998862,1.630068433,12.73911986,151499.8926,46.8962596,1.27024441,16.51395636
01/03/2002,Wandsworth,E09000032,570458.224,37.69337182,1.115976372,5.471298807,384258.0065,36.75861389,1.09827425,6.556985072,263919.2471,35.44061582,1.031300723,6.644183477,192901.0286,40.50145266,0.758226796,10.04202088
01/04/2002,Outer London,E13000002,347525.6288,48.34386005,0.650170575,12.03688199,207318.6994,46.06611138,0.989075816,13.77670846,152268.9443,43.53953775,1.451348233,14.70317487,132445.1474,49.47298088,1.840101118,18.23874673
01/04/2002,London,E12000007,359915.9094,48.41022831,2.306653464,13.33511863,217091.6619,46.00332487,2.419948249,15.48534149,170602.4617,41.71713465,2.429941314,14.90192369,163549.1807,45.19934408,4.047211578,18.51762423
01/04/2002,Wandsworth,E09000032,589504.5925,38.95187212,3.3387841,8.001205666,397443.2629,38.01993243,3.431355022,9.142269919,273522.2466,36.73016261,3.638612809,9.049227317,201194.8475,42.24282086,4.299520337,13.50560051
01/04/2002,Merton,E09000024,513580.0355,42.63601771,0.070011103,10.79116544,274881.6058,43.0444331,0.263830804,12.93316413,183900.1248,41.23130352,0.564182851,12.89341291,153041.7512,47.37353652,1.017729199,17.11407961
01/05/2002,Outer London,E13000002,353865.8154,49.22583557,1.824379598,13.86505819,211948.0217,47.09474448,2.2329497,15.51174909,155302.5634,44.40696594,1.992276985,15.67025335,135623.7418,50.66029914,2.399932725,19.54269579
01/05/2002,London,E12000007,367527.0728,49.43396233,2.114706033,14.80691425,223779.0913,47.4204405,3.080463482,16.46084232,175772.0352,42.98124182,3.030186934,15.33439303,166996.8928,46.15217261,2.108058293,17.13153575
01/05/2002,Merton,E09000024,521497.4334,43.29329856,1.541609369,13.58721716,279814.0255,43.81681366,1.794379681,15.0614747,187059.6064,41.93967468,1.718042097,14.47091527,156294.4806,48.38040749,2.125386965,19.03081543
01/05/2002,Wandsworth,E09000032,608773.5935,40.22508301,3.268676997,9.156868948,412860.8497,39.49479856,3.879191884,10.38568128,283892.5451,38.12274678,3.791391236,9.61594622,209328.1623,43.95048963,4.042506479,14.54101114
01/06/2002,Outer London,E13000002,359760.2817,50.04580747,1.665734854,14.63321669,216111.1526,48.0197901,1.964222604,16.35236503,158682.4326,45.37340033,2.176312583,16.52375523,139250.9237,52.0151808,2.674444637,20.28550649
01/06/2002,London,E12000007,369726.1729,49.72975068,0.598350489,14.84109253,224528.5238,47.57925078,0.334898374,15.8835412,178282.5453,43.59513266,1.428276197,16.64817479,171396.4389,47.36805517,2.634507748,18.24820459
01/06/2002,Merton,E09000024,521333.558,43.27969406,-0.031424018,12.97402182,282566.3067,44.24780061,0.983610875,15.11500129,189963.0437,42.59063945,1.552145507,14.93590117,159176.2741,49.27245655,1.843822948,19.03549394
01/06/2002,Wandsworth,E09000032,620053.7359,40.97042523,1.852928998,10.57441889,421797.8876,40.34972707,2.164661015,11.99543167,291759.2447,39.17913307,2.771013078,11.6571132,216141.3762,45.38099036,3.254800445,16.39874315
01/07/2002,Outer London,E13000002,369636.9856,51.41974353,2.745356972,15.40131862,221555.4901,49.22951916,2.519230225,16.87908512,162802.3669,46.55144773,2.596339241,17.371187,142335.2996,53.16730506,2.214976954,20.70522044
01/07/2002,London,E12000007,389898.5298,52.44301891,5.456026202,15.66184272,233907.7905,49.5667866,4.177316331,17.21499702,184737.4877,45.17354892,3.620624972,18.40806524,173793.3673,48.03048338,1.398470367,19.59775549
01/07/2002,Merton,E09000024,537202.7512,44.59711132,3.043961576,13.03955914,290634.5901,45.51123432,2.855359354,15.48833032,195561.534,43.84584825,2.947147103,15.62111674,163211.5564,50.52156399,2.535102832,19.19571903
01/07/2002,Wandsworth,E09000032,628401.4628,41.52200633,1.346290866,10.35535037,426939.1347,40.84154536,1.218888775,11.74133253,295876.6333,39.73204004,1.411228184,11.95661228,217727.7095,45.7140565,0.733933172,15.85702031
01/08/2002,Outer London,E13000002,378650.0363,52.67353785,2.438351947,15.65729882,226571.3864,50.34404881,2.26394583,17.4482478,166900.2829,47.72319928,2.517110867,18.28279189,145778.9378,54.45362661,2.419384522,21.24170525
01/08/2002,London,E12000007,394661.6623,53.08368061,1.221633894,15.78425108,239196.6729,50.6875398,2.261097159,18.51242537,189141.6248,46.2504852,2.383997509,18.69042882,177432.4748,49.03620699,2.093927726,18.93215885
01/08/2002,Merton,E09000024,549411.8803,45.61068002,2.27272275,12.91303848,296791.4568,46.47535426,2.11842186,15.67648644,200038.1723,44.84953237,2.289120083,16.06099035,166977.346,51.68725093,2.307305732,19.41270801
01/08/2002,Wandsworth,E09000032,643936.8871,42.54851888,2.472213277,13.19764927,436019.2215,41.71015811,2.126787173,14.73018692,302558.0433,40.62925874,2.25817424,15.13426657,222713.6767,46.76090895,2.290001216,18.80611452
01/09/2002,Outer London,E13000002,388429.894,54.03400176,2.582822351,15.96539625,232586.2129,51.68054027,2.654715879,18.64425084,171003.1962,48.89637972,2.458302168,19.12209748,148683.0553,55.53841795,1.992137913,21.69778544
01/09/2002,London,E12000007,399193.586,53.69324371,1.148306022,16.00546965,242635.8618,51.41632929,1.437807982,19.64793251,190416.36,46.56219408,0.673958068,19.38511405,178855.2884,49.42942353,0.801890189,19.96223041
01/09/2002,Wandsworth,E09000032,651798.3086,43.06796705,1.220837261,12.44540553,441223.9977,42.20805369,1.193703402,14.47989066,305231.0979,40.98821211,0.883484917,14.4718338,223562.3275,46.93909146,0.38105014,17.9281101
01/09/2002,Merton,E09000024,563516.3963,46.78159857,2.567202579,15.13344571,304721.9145,47.71720548,2.672064013,19.0877589,204489.2673,45.84748954,2.225122798,19.0245011,170087.7764,52.65007375,1.862785884,22.06288547
01/10/2002,Outer London,E13000002,393688.5651,54.76552898,1.353827598,16.21695563,237171.0557,52.69929004,1.971244434,19.71478145,174060.4092,49.7705543,1.787810436,19.94952004,151258.4321,56.50041296,1.732125337,22.09029729
01/10/2002,London,E12000007,404694.2192,54.43310239,1.377936278,16.17341888,246997.8811,52.34067336,1.797763635,19.9153362,192683.2064,47.11650223,1.190468274,19.57939706,179987.9859,49.74246201,0.63330393,20.24836329
01/10/2002,Wandsworth,E09000032,644051.5354,42.55609433,-1.188523054,11.11485794,437851.2898,41.88541612,-0.764398121,13.48644113,301670.3249,40.51005074,-1.166582645,13.34469152,222410.366,46.69722592,-0.515275284,16.8771482
01/10/2002,Merton,E09000024,564955.1241,46.90103784,0.255312504,14.51289333,308004.0059,48.23115678,1.077077549,19.33153021,205960.4441,46.17733453,0.719439599,19.08923323,171659.9006,53.13671928,0.924301718,21.94746093
01/11/2002,Outer London,E13000002,399854.7928,55.62330529,1.566270459,17.29645208,240565.9587,53.45363578,1.431415374,20.3229263,176369.8513,50.43091246,1.326804919,20.61157467,153588.7607,57.37087369,1.540627203,22.58294372
01/11/2002,London,E12000007,412507.2527,55.48398879,1.93060169,19.049433,248841.5841,52.73136763,0.746444866,20.34932894,195210.9303,47.73460233,1.311854809,21.11438866,184228.4049,50.91436733,2.355945547,21.58159941
01/11/2002,Wandsworth,E09000032,638279.5437,42.17470649,-0.896200293,11.69270273,432987.0631,41.42009796,-1.110931219,13.76212664,297799.8249,39.99029743,-1.283023106,13.95534504,220601.5883,46.3174554,-0.813261416,17.2249544
01/11/2002,Merton,E09000024,575780.5091,47.79973186,1.916149542,15.42570674,313328.3913,49.06491628,1.728674073,19.53195003,209092.2859,46.87950872,1.520603549,19.50877359,174830.2899,54.11810215,1.8469015,22.14145838
01/12/2002,Outer London,E13000002,403070.8519,56.07068729,0.80430675,18.64443657,243877.3278,54.18942035,1.376491155,21.48276586,178488.5833,51.03673929,1.201300545,21.93697485,156113.1946,58.31383971,1.643631955,23.18671505
01/12/2002,London,E12000007,407962.7912,54.87273929,-1.101668261,19.75516146,252359.1349,53.4767626,1.413570336,22.87177194,196414.4832,48.02890511,0.616539709,22.46747101,184470.501,50.98127432,0.131410838,20.08481437
01/12/2002,Merton,E09000024,578496.0325,48.02516723,0.471624744,15.28009585,317057.957,49.64893879,1.190305727,19.03133195,210932.1294,47.29201058,0.879919335,19.00080661,177475.9791,54.93706593,1.513289916,21.16923877
01/12/2002,Wandsworth,E09000032,634483.479,41.92387923,-0.594733875,11.5487256,432708.9736,41.39349556,-0.064225816,13.59812929,296832.7009,39.86042637,-0.324756426,13.83379876,221388.7065,46.48271854,0.356805297,16.52852929
01/01/2003,Outer London,E13000002,408092.8873,56.76929642,1.245943584,19.5997363,246400.4385,54.75005429,1.034581913,21.77145562,181002.722,51.7556281,1.408571202,23.10777077,158756.494,59.30120617,1.693194052,23.88639768
01/01/2003,London,E12000007,419137.1725,56.37574134,2.739068748,18.89479582,254641.3422,53.96037916,0.904348989,20.84218639,202041.2471,49.40480827,2.864739808,23.61420654,186926.3574,51.65998821,1.331300358,21.47268732
01/01/2003,Wandsworth,E09000032,640085.9527,42.29406606,0.88299756,12.81421982,435893.6729,41.69814798,0.735991034,14.28251593,300612.3467,40.36797926,1.273325285,15.10772246,224253.6507,47.08424152,1.294078755,17.19202843
01/01/2003,Merton,E09000024,586186.5854,48.66361601,1.329404607,16.49823779,321389.3552,50.32720381,1.366121886,19.50723948,215030.433,48.21087021,1.942948976,20.34541639,180966.5856,56.01757091,1.966805043,21.75794446
01/02/2003,Outer London,E13000002,409532.6475,56.96957968,0.352802084,19.88902607,249215.2937,55.37551369,1.142390467,22.6642154,183253.6381,52.39925143,1.243581336,23.70010467,160869.1668,60.09036474,1.330763091,24.66893759
01/02/2003,London,E12000007,414981.7027,55.81681289,-0.991434326,19.41239594,256601.6657,54.37578619,0.76983711,22.61294426,200114.0377,48.93355098,-0.953869278,21.48702141,186522.7032,51.54843214,-0.215942888,20.42716992
01/02/2003,Wandsworth,E09000032,638986.7312,42.22143433,-0.171730297,13.2629253,438868.1659,41.9826918,0.682389589,15.46620616,302274.0692,40.59112505,0.552779196,15.7139645,226244.9428,47.50233271,0.887964162,18.1747937
01/02/2003,Merton,E09000024,579428.5481,48.10258214,-1.152881601,15.33970111,321149.6526,50.28966815,-0.074583241,18.92678876,214688.4569,48.1341975,-0.159036155,19.31422302,181107.0726,56.06105817,0.077631449,21.06119147
01/03/2003,Outer London,E13000002,412282.5294,57.35211234,0.671468287,19.40502649,250303.2912,55.61726619,0.436569315,21.92772829,184727.2021,52.82059995,0.804111711,23.07712382,161762.2661,60.42396915,0.555171217,24.38270381
01/03/2003,London,E12000007,415287.9962,55.85801068,0.073808918,18.04625471,255084.85,54.05436175,-0.591116855,20.34445224,199740.3879,48.84218301,-0.186718455,19.92439033,185406.7318,51.24001619,-0.598303262,17.95261444
01/03/2003,Wandsworth,E09000032,642587.7684,42.45937504,0.5635543,12.64414138,438082.7196,41.90755499,-0.178970917,14.00744086,301991.0613,40.5531211,-0.093626251,14.42555429,226919.8027,47.64402615,0.298287321,17.63535137
01/03/2003,Merton,E09000024,577828.9984,47.96979187,-0.276056414,12.58878907,318501.8435,49.87504077,-0.824478271,16.17443391,213836.8876,47.94327152,-0.396653509,16.93484104,180089.7878,55.74616124,-0.56170351,18.87123134
01/04/2003,Outer London,E13000002,411274.4974,57.21188626,-0.244500284,18.3436453,251565.7485,55.89778359,0.504371069,21.34252689,185166.7347,52.94627919,0.237936045,21.60505584,162256.5715,60.60860981,0.305575203,22.50850612
01/04/2003,London,E12000007,415920.6633,55.94310711,0.152344182,15.56051079,258067.2917,54.68636314,1.169195921,18.87480588,201119.7938,49.17948684,0.690599413,17.88797876,188347.2855,52.05268365,1.586001576,15.16247571
01/04/2003,Merton,E09000024,571805.8958,47.46977028,-1.04236766,11.33725151,317411.0312,49.7042276,-0.342482265,15.47190662,212425.2203,47.62676884,-0.660160787,15.51118875,179501.8689,55.564173,-0.326458766,17.28947653
01/04/2003,Wandsworth,E09000032,639347.1412,42.24524864,-0.504308878,8.454989044,437804.5716,41.880947,-0.063492101,10.15523786,300519.9218,40.35556789,-0.487146734,9.87037635,227330.5809,47.73027302,0.181023478,12.99025977
01/05/2003,Outer London,E13000002,412287.1857,57.35276007,0.246231724,16.5094699,253089.3233,56.23632113,0.605636786,19.41103355,186625.0214,53.36325935,0.787553275,20.16866773,162804.0797,60.81312364,0.337433625,20.04098805
01/05/2003,London,E12000007,418968.2773,56.35302422,0.732739262,13.99657556,261553.2552,55.42506453,1.350796337,16.8801132,205740.4545,50.30936927,2.297466898,17.04959453,189359.0678,52.33230533,0.537189752,13.39077313
01/05/2003,Wandsworth,E09000032,649935.7945,42.94490031,1.656166523,6.761495811,445656.635,42.63208545,1.793508754,7.943544473,306467.6832,41.15426799,1.979157135,7.952001037,231213.3385,48.54549585,1.70797857,10.45496027
01/05/2003,Merton,E09000024,570229.2233,47.33887922,-0.275735609,9.344588636,318196.3799,49.82720742,0.247423264,13.71709454,213534.2815,47.87542576,0.522094871,14.15306897,179534.11,55.57415312,0.017961422,14.86912988
01/06/2003,Outer London,E13000002,413107.9697,57.46693832,0.199080643,14.82867642,254594.499,56.57077042,0.594721145,17.80720055,187999.7863,53.75635742,0.736645546,18.47548791,164483.8241,61.44056801,1.031758168,18.12045459
01/06/2003,London,E12000007,417654.8462,56.17636212,-0.313491786,12.96328926,259215.3575,54.92964675,-0.89385152,15.44874257,202891.4351,49.61270332,-1.384763841,13.80330851,188717.1975,52.15491454,-0.338969958,10.10567007
01/06/2003,Merton,E09000024,570517.7092,47.36282853,0.050591216,9.434296046,319659.3026,50.05629033,0.459754669,13.12718292,214693.9952,48.13543921,0.543104209,13.01882251,180920.6167,56.0033414,0.772280384,13.66054247
01/06/2003,Wandsworth,E09000032,641174.9981,42.36602539,-1.347947974,3.406359961,442685.3374,42.34784731,-0.666723516,4.952004356,305188.7077,40.9825197,-0.417328022,4.602926317,229578.5868,48.2022638,-0.707031719,6.216861777
01/07/2003,Outer London,E13000002,416463.0687,57.93366199,0.812160324,12.66812709,257118.4509,57.13159128,0.991361532,16.05149157,190272.1861,54.40612378,1.208724673,16.873108,165793.3112,61.92970811,0.796119109,16.48081098
01/07/2003,London,E12000007,426441.1012,57.35815098,2.103711991,9.372328619,266051.3229,56.37823826,2.637176083,13.74196742,208793.7126,51.05597736,2.90908165,13.02184261,192153.855,53.10468797,1.821062184,10.56455031
01/07/2003,Merton,E09000024,580480.7621,48.18993409,1.746317906,8.056178209,325004.0866,50.8932441,1.672025159,11.82567306,218678.3478,49.02875047,1.855828621,11.82073657,183433.9362,56.78133063,1.389183587,12.39028673
01/07/2003,Wandsworth,E09000032,649313.646,42.90379147,1.269333315,3.327838091,449276.2706,42.97834444,1.488852842,5.231925133,310148.1982,41.64850901,1.625057014,4.823484945,231646.8937,48.63652501,0.900914558,6.392931927
01/08/2003,Outer London,E13000002,417980.2644,58.1447172,0.364304975,10.38696009,258037.615,57.33582907,0.357486619,13.88799755,191021.2878,54.62032072,0.393700054,14.45234507,166457.5589,62.17782826,0.400648021,14.18491684
01/08/2003,London,E12000007,423769.8046,56.99885017,-0.626416312,7.375467408,264468.7043,56.04286971,-0.594854602,10.56537748,208158.9175,50.90075199,-0.304029778,10.05452541,190917.6859,52.76305354,-0.643322543,7.600193356
01/08/2003,Merton,E09000024,588309.8995,48.83988778,1.348733303,7.079937764,328446.4142,51.43228723,1.059164418,10.66572391,221267.7937,49.60931686,1.184134588,10.61278511,185431.7553,57.39974851,1.089121856,11.05204374
01/08/2003,Wandsworth,E09000032,658799.8133,43.53059571,1.460953021,2.308133991,454846.1105,43.51116248,1.239736063,4.317903468,314048.4894,42.17226286,1.257557269,3.797765889,234051.1311,49.14131809,1.037888871,5.090596392
01/09/2003,Outer London,E13000002,421526.3032,58.63800227,0.848374697,8.520561803,260131.8105,57.80115827,0.811585373,11.84317729,192241.4422,54.96920973,0.63875314,12.41979477,166509.9089,62.19738286,0.031449464,11.98983542
01/09/2003,London,E12000007,428779.1579,57.6726296,1.182093021,7.411334492,266091.7151,56.38679766,0.613687258,9.667100785,208552.6627,50.99703384,0.189156056,9.524550666,190448.6408,52.63342567,-0.245679233,6.481973527
01/09/2003,Wandsworth,E09000032,674783.1094,44.58670165,2.426123339,3.526367044,465815.9218,44.5605487,2.411763233,5.573569024,321329.0956,43.14994512,2.318306369,5.274035879,238211.7,50.01487012,1.777632476,6.552701744
01/09/2003,Merton,E09000024,593047.3897,49.23318133,0.805271207,5.24048522,332401.3918,52.05160756,1.204146967,9.08352038,223957.9945,50.21247298,1.215812198,9.520659675,186345.7512,57.68267273,0.492901489,9.558579167
01/10/2003,Outer London,E13000002,422334.8856,58.75048317,0.191822525,7.276391294,260955.5156,57.98418513,0.316649119,10.02839904,193419.7044,55.30612013,0.61290748,11.12217034,167456.3829,62.55092462,0.568419032,10.70879192
01/10/2003,London,E12000007,427659.8419,57.52207682,-0.261047197,5.674808689,267386.5768,56.66118842,0.486622339,8.2546035,210387.0026,51.44558192,0.879557177,9.188032823,192263.1259,53.13488668,0.952742487,6.819977414
01/10/2003,Merton,E09000024,584823.1307,48.55042572,-1.386779393,3.516740675,329346.7936,51.57328001,-0.918948661,6.929386416,222662.7515,49.92207319,-0.578341955,8.109473389,185217.6089,57.33346025,-0.605402728,7.898005423
01/10/2003,Wandsworth,E09000032,668920.7585,44.19934327,-0.868775578,3.861371596,462005.2974,44.19601947,-0.818053714,5.516486562,319634.5087,42.92238611,-0.527368018,5.954905825,237423.7746,49.8494375,-0.33076687,6.750318715
01/11/2003,Outer London,E13000002,422960.9352,58.83757215,0.148235348,5.778633339,261954.0367,58.20605603,0.38264036,8.890733401,194518.2388,55.62023329,0.567953707,10.28996021,168194.1901,62.82652188,0.440596626,9.509438916
01/11/2003,London,E12000007,425184.0586,57.18907338,-0.57891414,3.073111056,267313.5474,56.64571294,-0.0273123,7.423181852,211536.3791,51.72663703,0.54631536,8.362978868,193463.0229,53.46649676,0.62409106,5.012591861
